x,y
0,0
0.01,0.5621439437571739
0.02,1.104373658054034
0.03,1.60748038493699
0.04,2.053641317786066
0.05,2.4270509831248424
0.06,2.7144811573980587
0.07,2.9057494833858932
0.08,2.9940801852848145
0.09,2.9763441039434335
0.1,2.853169548885461
0.11,2.6289200401315913
0.12,2.311539728327368
0.13,1.9122719692460697
0.14,1.4452610223051456
0.15,0.9270509831248426
0.16,0.3759997006929123
0.17,-0.18837155858794002
0.18,-0.7460696614945637
0.19,-1.277337874695218
0.2,-1.7633557568774192
0.21,-2.186905882264234
0.22,-2.5329837765060446
0.23,-2.7893294576647545
0.24,-2.946861752186066
0.25,-3
0.26,-2.946861752186066
0.27,-2.7893294576647536
0.28,-2.532983776506045
0.29,-2.186905882264236
0.3,-1.76335575687742
0.31,-1.277337874695219
0.32,-0.7460696614945634
0.33,-0.1883715585879398
0.34,0.37599970069291255
0.35000000000000003,0.927050983124844
0.36,1.4452610223051447
0.37,1.9122719692460675
0.38,2.311539728327368
0.39,2.628920040131591
0.4,2.8531695488854605
0.41000000000000003,2.9763441039434335
0.42,2.9940801852848145
0.43,2.9057494833858932
0.44,2.71448115739806
0.45,2.4270509831248432
0.46,2.0536413177860653
0.47000000000000003,1.607480384936987
0.48,1.104373658054034
0.49,0.562143943757177
0.5,1.102182119232618e-15
0.51,-0.5621439437571749
0.52,-1.1043736580540318
0.53,-1.6074803849369896
0.54,-2.0536413177860675
0.55,-2.4270509831248415
0.56,-2.714481157398059
0.5700000000000001,-2.905749483385894
0.58,-2.9940801852848145
0.59,-2.976344103943434
0.6,-2.8531695488854614
0.61,-2.628920040131593
0.62,-2.311539728327369
0.63,-1.9122719692460692
0.64,-1.4452610223051443
0.65,-0.9270509831248437
0.66,-0.375999700692912
0.67,0.1883715585879429
0.68,0.746069661494564
0.6900000000000001,1.2773378746952195
0.7000000000000001,1.7633557568774223
0.71,2.1869058822642313
0.72,2.532983776506044
0.73,2.789329457664754
0.74,2.9468617521860656
0.75,3
0.76,2.9468617521860656
0.77,2.7893294576647554
0.78,2.5329837765060454
0.79,2.1869058822642335
0.8,1.7633557568774207
0.81,1.2773378746952178
0.8200000000000001,0.746069661494562
0.8300000000000001,0.18837155858793558
0.84,-0.3759997006929088
0.85,-0.9270509831248354
0.86,-1.445261022305146
0.87,-1.912271969246067
0.88,-2.3115397283273635
0.89,-2.6289200401315913
0.9,-2.85316954888546
0.91,-2.976344103943433
0.92,-2.9940801852848145
0.93,-2.9057494833858937
0.9400000000000001,-2.7144811573980556
0.9500000000000001,-2.4270509831248406
0.96,-2.0536413177860657
0.97,-1.6074803849369927
0.98,-1.10437365805404
0.99,-0.5621439437571729
1,-2.204364238465236e-15
1.01,0.5621439437571686
1.02,1.1043736580540358
1.03,1.607480384936989
1.04,2.053641317786063
1.05,2.427050983124844
1.06,2.7144811573980583
1.07,2.9057494833858923
1.08,2.994080185284815
1.09,2.9763441039434335
1.1,2.853169548885462
1.11,2.6289200401315886
1.12,2.311539728327366
1.1300000000000001,1.912271969246062
1.1400000000000001,1.4452610223051405
1.1500000000000001,0.9270509831248397
1.16,0.37599970069292377
1.17,-0.1883715585879365
1.18,-0.7460696614945577
1.19,-1.2773378746952089
1.2,-1.7633557568774174
1.21,-2.186905882264231
1.22,-2.53298377650604
1.23,-2.7893294576647536
1.24,-2.946861752186065
1.25,-3
1.26,-2.946861752186066
1.27,-2.789329457664756
1.28,-2.5329837765060432
1.29,-2.1869058822642344
1.3,-1.7633557568774219
1.31,-1.2773378746952138
1.32,-0.746069661494563
1.33,-0.188371558587942
1.34,0.37599970069291827
1.35,0.9270509831248446
1.36,1.4452610223051452
1.37,1.9122719692460741
1.3800000000000001,2.3115397283273698
1.3900000000000001,2.628920040131591
1.4000000000000001,2.8531695488854627
1.41,2.9763441039434326
1.42,2.9940801852848153
1.43,2.905749483385894
1.44,2.714481157398061
1.45,2.4270509831248472
1.46,2.0536413177860666
1.47,1.6074803849369936
1.48,1.1043736580540409
1.49,0.562143943757174
1.5,3.3065463576978537e-15
1.51,-0.5621439437571675
1.52,-1.1043736580540346
1.53,-1.6074803849369879
1.54,-2.0536413177860617
1.55,-2.4270509831248432
1.56,-2.7144811573980583
1.57,-2.9057494833858923
1.58,-2.994080185284815
1.59,-2.9763441039434335
1.6,-2.853169548885462
1.61,-2.6289200401315886
1.62,-2.311539728327367
1.6300000000000001,-1.912271969246063
1.6400000000000001,-1.4452610223051414
1.6500000000000001,-0.9270509831248407
1.6600000000000001,-0.37599970069290367
1.67,0.18837155858793536
1.68,0.7460696614945567
1.69,1.2773378746952078
1.7,1.7633557568774076
1.71,2.1869058822642296
